date,zone,generated_mt,day_of_week,month,is_weekend,is_festival,festival_name,zone_type,pop_proxy
2017-04-10,Thiru Vi Ka Nagar,1.075,0,4,0,0,,residential,6
2017-04-11,Thiru Vi Ka Nagar,0.992,1,4,0,0,,residential,6
2017-04-12,Thiru Vi Ka Nagar,1.001,2,4,0,0,,residential,6
2017-04-13,Thiru Vi Ka Nagar,1.104,3,4,0,1,Tamil New Year,residential,6
2017-04-14,Thiru Vi Ka Nagar,1.285,4,4,0,1,Tamil New Year,residential,6
2017-04-15,Thiru Vi Ka Nagar,1.213,5,4,1,1,Tamil New Year,residential,6
2017-04-16,Thiru Vi Ka Nagar,1.15,6,4,1,0,,residential,6
2017-04-17,Thiru Vi Ka Nagar,1.041,0,4,0,0,,residential,6
2017-04-18,Thiru Vi Ka Nagar,1.002,1,4,0,0,,residential,6
2017-04-19,Thiru Vi Ka Nagar,1.024,2,4,0,0,,residential,6
2017-04-20,Thiru Vi Ka Nagar,1.102,3,4,0,1,Eid,residential,6
2017-04-21,Thiru Vi Ka Nagar,1.191,4,4,0,1,Eid,residential,6
2017-04-22,Thiru Vi Ka Nagar,1.21,5,4,1,1,Eid,residential,6
2017-04-23,Thiru Vi Ka Nagar,1.131,6,4,1,0,,residential,6
2017-04-24,Thiru Vi Ka Nagar,1.03,0,4,0,0,,residential,6
2017-04-25,Thiru Vi Ka Nagar,0.997,1,4,0,0,,residential,6
2017-04-26,Thiru Vi Ka Nagar,1.001,2,4,0,0,,residential,6
2017-04-27,Thiru Vi Ka Nagar,1.027,3,4,0,0,,residential,6
2017-04-28,Thiru Vi Ka Nagar,0.998,4,4,0,0,,residential,6
2017-04-29,Thiru Vi Ka Nagar,1.161,5,4,1,0,,residential,6
2017-04-30,Thiru Vi Ka Nagar,1.096,6,4,1,0,,residential,6
2017-05-01,Thiru Vi Ka Nagar,1.044,0,5,0,0,,residential,6
2017-05-02,Thiru Vi Ka Nagar,0.996,1,5,0,0,,residential,6
2017-05-03,Thiru Vi Ka Nagar,0.962,2,5,0,0,,residential,6
2017-05-04,Thiru Vi Ka Nagar,0.97,3,5,0,0,,residential,6
2017-05-05,Thiru Vi Ka Nagar,0.985,4,5,0,0,,residential,6
2017-05-06,Thiru Vi Ka Nagar,1.139,5,5,1,0,,residential,6
2017-05-07,Thiru Vi Ka Nagar,1.1,6,5,1,0,,residential,6
2017-05-08,Thiru Vi Ka Nagar,1.036,0,5,0,0,,residential,6
2017-05-09,Thiru Vi Ka Nagar,1.038,1,5,0,0,,residential,6
2017-05-10,Thiru Vi Ka Nagar,1.048,2,5,0,0,,residential,6
2017-05-11,Thiru Vi Ka Nagar,1.039,3,5,0,0,,residential,6
2017-05-12,Thiru Vi Ka Nagar,0.975,4,5,0,0,,residential,6
2017-05-13,Thiru Vi Ka Nagar,1.085,5,5,1,0,,residential,6
2017-05-14,Thiru Vi Ka Nagar,1.161,6,5,1,0,,residential,6
2017-05-15,Thiru Vi Ka Nagar,1.059,0,5,0,0,,residential,6
2017-05-16,Thiru Vi Ka Nagar,0.993,1,5,0,0,,residential,6
2017-05-17,Thiru Vi Ka Nagar,1.023,2,5,0,0,,residential,6
2017-05-18,Thiru Vi Ka Nagar,1.031,3,5,0,0,,residential,6
2017-05-19,Thiru Vi Ka Nagar,0.984,4,5,0,0,,residential,6
2017-05-20,Thiru Vi Ka Nagar,1.108,5,5,1,0,,residential,6
2017-05-21,Thiru Vi Ka Nagar,1.132,6,5,1,0,,residential,6
2017-05-22,Thiru Vi Ka Nagar,1.015,0,5,0,0,,residential,6
2017-05-23,Thiru Vi Ka Nagar,1.001,1,5,0,0,,residential,6
2017-05-24,Thiru Vi Ka Nagar,0.968,2,5,0,0,,residential,6
2017-05-25,Thiru Vi Ka Nagar,0.972,3,5,0,0,,residential,6
2017-05-26,Thiru Vi Ka Nagar,0.984,4,5,0,0,,residential,6
2017-05-27,Thiru Vi Ka Nagar,1.117,5,5,1,0,,residential,6
2017-05-28,Thiru Vi Ka Nagar,1.091,6,5,1,0,,residential,6
2017-05-29,Thiru Vi Ka Nagar,1.031,0,5,0,0,,residential,6
2017-05-30,Thiru Vi Ka Nagar,1.003,1,5,0,0,,residential,6
2017-05-31,Thiru Vi Ka Nagar,0.967,2,5,0,0,,residential,6
2017-06-01,Thiru Vi Ka Nagar,0.917,3,6,0,0,,residential,6
2017-06-02,Thiru Vi Ka Nagar,0.936,4,6,0,0,,residential,6
2017-06-03,Thiru Vi Ka Nagar,0.994,5,6,1,0,,residential,6
2017-06-04,Thiru Vi Ka Nagar,0.99,6,6,1,0,,residential,6
2017-06-05,Thiru Vi Ka Nagar,0.962,0,6,0,0,,residential,6
2017-06-06,Thiru Vi Ka Nagar,0.851,1,6,0,0,,residential,6
2017-06-07,Thiru Vi Ka Nagar,0.92,2,6,0,0,,residential,6
2017-06-08,Thiru Vi Ka Nagar,0.99,3,6,0,0,,residential,6
2017-06-09,Thiru Vi Ka Nagar,0.902,4,6,0,0,,residential,6
2017-06-10,Thiru Vi Ka Nagar,0.993,5,6,1,0,,residential,6
2017-06-11,Thiru Vi Ka Nagar,1.019,6,6,1,0,,residential,6
2017-06-12,Thiru Vi Ka Nagar,0.998,0,6,0,0,,residential,6
2017-06-13,Thiru Vi Ka Nagar,0.932,1,6,0,0,,residential,6
2017-06-14,Thiru Vi Ka Nagar,0.847,2,6,0,0,,residential,6
2017-06-15,Thiru Vi Ka Nagar,0.921,3,6,0,0,,residential,6
2017-06-16,Thiru Vi Ka Nagar,0.976,4,6,0,0,,residential,6
2017-06-17,Thiru Vi Ka Nagar,1.015,5,6,1,0,,residential,6
2017-06-18,Thiru Vi Ka Nagar,0.962,6,6,1,0,,residential,6
2017-06-19,Thiru Vi Ka Nagar,0.959,0,6,0,0,,residential,6
2017-06-20,Thiru Vi Ka Nagar,0.871,1,6,0,0,,residential,6
2017-06-21,Thiru Vi Ka Nagar,0.939,2,6,0,0,,residential,6
2017-06-22,Thiru Vi Ka Nagar,0.88,3,6,0,0,,residential,6
2017-06-23,Thiru Vi Ka Nagar,0.908,4,6,0,0,,residential,6
2017-06-24,Thiru Vi Ka Nagar,0.971,5,6,1,0,,residential,6
2017-06-25,Thiru Vi Ka Nagar,0.98,6,6,1,0,,residential,6
2017-06-26,Thiru Vi Ka Nagar,0.993,0,6,0,0,,residential,6
2017-06-27,Thiru Vi Ka Nagar,0.909,1,6,0,0,,residential,6
2017-06-28,Thiru Vi Ka Nagar,0.891,2,6,0,0,,residential,6
2017-06-29,Thiru Vi Ka Nagar,0.875,3,6,0,0,,residential,6
2017-06-30,Thiru Vi Ka Nagar,0.855,4,6,0,0,,residential,6
2017-07-01,Thiru Vi Ka Nagar,0.959,5,7,1,0,,residential,6
2017-07-02,Thiru Vi Ka Nagar,1.0,6,7,1,0,,residential,6
2017-07-03,Thiru Vi Ka Nagar,0.979,0,7,0,0,,residential,6
2017-07-04,Thiru Vi Ka Nagar,0.891,1,7,0,0,,residential,6
2017-07-05,Thiru Vi Ka Nagar,0.948,2,7,0,0,,residential,6
2017-07-06,Thiru Vi Ka Nagar,0.886,3,7,0,0,,residential,6
2017-07-07,Thiru Vi Ka Nagar,0.899,4,7,0,0,,residential,6
2017-07-08,Thiru Vi Ka Nagar,0.964,5,7,1,0,,residential,6
2017-07-09,Thiru Vi Ka Nagar,1.026,6,7,1,0,,residential,6
2017-07-10,Thiru Vi Ka Nagar,1.011,0,7,0,0,,residential,6
2017-07-11,Thiru Vi Ka Nagar,0.858,1,7,0,0,,residential,6
2017-07-12,Thiru Vi Ka Nagar,0.896,2,7,0,0,,residential,6
2017-07-13,Thiru Vi Ka Nagar,0.94,3,7,0,0,,residential,6
2017-07-14,Thiru Vi Ka Nagar,0.866,4,7,0,0,,residential,6
2017-07-15,Thiru Vi Ka Nagar,1.013,5,7,1,0,,residential,6
2017-07-16,Thiru Vi Ka Nagar,1.033,6,7,1,0,,residential,6
2017-07-17,Thiru Vi Ka Nagar,0.953,0,7,0,0,,residential,6
2017-07-18,Thiru Vi Ka Nagar,0.921,1,7,0,0,,residential,6
2017-07-19,Thiru Vi Ka Nagar,0.954,2,7,0,0,,residential,6
2017-07-20,Thiru Vi Ka Nagar,0.959,3,7,0,0,,residential,6
2017-07-21,Thiru Vi Ka Nagar,0.904,4,7,0,0,,residential,6
2017-07-22,Thiru Vi Ka Nagar,0.98,5,7,1,0,,residential,6
2017-07-23,Thiru Vi Ka Nagar,0.969,6,7,1,0,,residential,6
2017-07-24,Thiru Vi Ka Nagar,0.979,0,7,0,0,,residential,6
2017-07-25,Thiru Vi Ka Nagar,0.868,1,7,0,0,,residential,6
2017-07-26,Thiru Vi Ka Nagar,0.899,2,7,0,0,,residential,6
2017-07-27,Thiru Vi Ka Nagar,0.909,3,7,0,0,,residential,6
2017-07-28,Thiru Vi Ka Nagar,0.892,4,7,0,0,,residential,6
2017-07-29,Thiru Vi Ka Nagar,1.005,5,7,1,0,,residential,6
2017-07-30,Thiru Vi Ka Nagar,1.073,6,7,1,0,,residential,6
2017-07-31,Thiru Vi Ka Nagar,0.948,0,7,0,0,,residential,6
2017-08-01,Thiru Vi Ka Nagar,0.894,1,8,0,0,,residential,6
2017-08-02,Thiru Vi Ka Nagar,0.933,2,8,0,0,,residential,6
2017-08-03,Thiru Vi Ka Nagar,0.912,3,8,0,0,,residential,6
2017-08-04,Thiru Vi Ka Nagar,0.945,4,8,0,0,,residential,6
2017-08-05,Thiru Vi Ka Nagar,1.001,5,8,1,0,,residential,6
2017-08-06,Thiru Vi Ka Nagar,0.989,6,8,1,0,,residential,6
2017-08-07,Thiru Vi Ka Nagar,0.9,0,8,0,0,,residential,6
2017-08-08,Thiru Vi Ka Nagar,0.862,1,8,0,0,,residential,6
2017-08-09,Thiru Vi Ka Nagar,0.856,2,8,0,0,,residential,6
2017-08-10,Thiru Vi Ka Nagar,0.916,3,8,0,0,,residential,6
2017-08-11,Thiru Vi Ka Nagar,0.869,4,8,0,0,,residential,6
2017-08-12,Thiru Vi Ka Nagar,1.034,5,8,1,0,,residential,6
2017-08-13,Thiru Vi Ka Nagar,0.997,6,8,1,0,,residential,6
2017-08-14,Thiru Vi Ka Nagar,0.944,0,8,0,0,,residential,6
2017-08-15,Thiru Vi Ka Nagar,0.971,1,8,0,1,Independence,residential,6
2017-08-16,Thiru Vi Ka Nagar,0.923,2,8,0,0,,residential,6
2017-08-17,Thiru Vi Ka Nagar,0.884,3,8,0,0,,residential,6
2017-08-18,Thiru Vi Ka Nagar,0.879,4,8,0,0,,residential,6
2017-08-19,Thiru Vi Ka Nagar,1.032,5,8,1,0,,residential,6
2017-08-20,Thiru Vi Ka Nagar,1.007,6,8,1,0,,residential,6
2017-08-21,Thiru Vi Ka Nagar,0.944,0,8,0,0,,residential,6
2017-08-22,Thiru Vi Ka Nagar,0.923,1,8,0,0,,residential,6
2017-08-23,Thiru Vi Ka Nagar,0.906,2,8,0,0,,residential,6
2017-08-24,Thiru Vi Ka Nagar,0.916,3,8,0,0,,residential,6
2017-08-25,Thiru Vi Ka Nagar,0.884,4,8,0,0,,residential,6
2017-08-26,Thiru Vi Ka Nagar,1.058,5,8,1,0,,residential,6
2017-08-27,Thiru Vi Ka Nagar,0.979,6,8,1,0,,residential,6
2017-08-28,Thiru Vi Ka Nagar,0.995,0,8,0,0,,residential,6
2017-08-29,Thiru Vi Ka Nagar,0.901,1,8,0,0,,residential,6
2017-08-30,Thiru Vi Ka Nagar,0.928,2,8,0,0,,residential,6
2017-08-31,Thiru Vi Ka Nagar,0.926,3,8,0,0,,residential,6
2017-09-01,Thiru Vi Ka Nagar,0.937,4,9,0,0,,residential,6
2017-09-02,Thiru Vi Ka Nagar,0.971,5,9,1,0,,residential,6
2017-09-03,Thiru Vi Ka Nagar,1.028,6,9,1,0,,residential,6
2017-09-04,Thiru Vi Ka Nagar,1.004,0,9,0,0,,residential,6
2017-09-05,Thiru Vi Ka Nagar,0.899,1,9,0,0,,residential,6
2017-09-06,Thiru Vi Ka Nagar,0.907,2,9,0,0,,residential,6
2017-09-07,Thiru Vi Ka Nagar,0.892,3,9,0,0,,residential,6
2017-09-08,Thiru Vi Ka Nagar,1.001,4,9,0,1,Ganesh Chathurthi,residential,6
2017-09-09,Thiru Vi Ka Nagar,1.292,5,9,1,1,Ganesh Chathurthi,residential,6
2017-09-10,Thiru Vi Ka Nagar,1.305,6,9,1,1,Ganesh Chathurthi,residential,6
2017-09-11,Thiru Vi Ka Nagar,1.14,0,9,0,1,Ganesh Chathurthi,residential,6
2017-09-12,Thiru Vi Ka Nagar,1.06,1,9,0,1,Ganesh Chathurthi,residential,6
2017-09-13,Thiru Vi Ka Nagar,0.923,2,9,0,0,,residential,6
2017-09-14,Thiru Vi Ka Nagar,0.963,3,9,0,0,,residential,6
2017-09-15,Thiru Vi Ka Nagar,0.894,4,9,0,0,,residential,6
2017-09-16,Thiru Vi Ka Nagar,1.0,5,9,1,0,,residential,6
2017-09-17,Thiru Vi Ka Nagar,0.977,6,9,1,0,,residential,6
2017-09-18,Thiru Vi Ka Nagar,0.955,0,9,0,0,,residential,6
2017-09-19,Thiru Vi Ka Nagar,0.858,1,9,0,0,,residential,6
2017-09-20,Thiru Vi Ka Nagar,0.924,2,9,0,0,,residential,6
2017-09-21,Thiru Vi Ka Nagar,0.915,3,9,0,0,,residential,6
2017-09-22,Thiru Vi Ka Nagar,0.904,4,9,0,0,,residential,6
2017-09-23,Thiru Vi Ka Nagar,0.985,5,9,1,0,,residential,6
2017-09-24,Thiru Vi Ka Nagar,0.97,6,9,1,0,,residential,6
2017-09-25,Thiru Vi Ka Nagar,0.972,0,9,0,0,,residential,6
2017-09-26,Thiru Vi Ka Nagar,0.874,1,9,0,0,,residential,6
2017-09-27,Thiru Vi Ka Nagar,0.92,2,9,0,0,,residential,6
2017-09-28,Thiru Vi Ka Nagar,0.962,3,9,0,0,,residential,6
2017-09-29,Thiru Vi Ka Nagar,0.946,4,9,0,0,,residential,6
2017-09-30,Thiru Vi Ka Nagar,0.951,5,9,1,0,,residential,6
2017-10-01,Thiru Vi Ka Nagar,1.032,6,10,1,0,,residential,6
2017-10-02,Thiru Vi Ka Nagar,1.014,0,10,0,0,,residential,6
2017-10-03,Thiru Vi Ka Nagar,0.951,1,10,0,0,,residential,6
2017-10-04,Thiru Vi Ka Nagar,1.028,2,10,0,1,Dussehra,residential,6
2017-10-05,Thiru Vi Ka Nagar,1.206,3,10,0,1,Dussehra,residential,6
2017-10-06,Thiru Vi Ka Nagar,1.072,4,10,0,1,Dussehra,residential,6
2017-10-07,Thiru Vi Ka Nagar,1.109,5,10,1,0,,residential,6
2017-10-08,Thiru Vi Ka Nagar,1.041,6,10,1,0,,residential,6
2017-10-09,Thiru Vi Ka Nagar,1.036,0,10,0,0,,residential,6
2017-10-10,Thiru Vi Ka Nagar,0.917,1,10,0,0,,residential,6
2017-10-11,Thiru Vi Ka Nagar,0.924,2,10,0,0,,residential,6
2017-10-12,Thiru Vi Ka Nagar,0.974,3,10,0,0,,residential,6
2017-10-13,Thiru Vi Ka Nagar,0.984,4,10,0,0,,residential,6
2017-10-14,Thiru Vi Ka Nagar,1.019,5,10,1,0,,residential,6
2017-10-15,Thiru Vi Ka Nagar,1.05,6,10,1,0,,residential,6
2017-10-16,Thiru Vi Ka Nagar,0.96,0,10,0,0,,residential,6
2017-10-17,Thiru Vi Ka Nagar,0.948,1,10,0,0,,residential,6
2017-10-18,Thiru Vi Ka Nagar,0.977,2,10,0,0,,residential,6
2017-10-19,Thiru Vi Ka Nagar,0.941,3,10,0,0,,residential,6
2017-10-20,Thiru Vi Ka Nagar,0.946,4,10,0,0,,residential,6
2017-10-21,Thiru Vi Ka Nagar,1.013,5,10,1,0,,residential,6
2017-10-22,Thiru Vi Ka Nagar,1.165,6,10,1,1,Deepavali,residential,6
2017-10-23,Thiru Vi Ka Nagar,1.335,0,10,0,1,Deepavali,residential,6
2017-10-24,Thiru Vi Ka Nagar,1.338,1,10,0,1,Deepavali,residential,6
2017-10-25,Thiru Vi Ka Nagar,1.171,2,10,0,1,Deepavali,residential,6
2017-10-26,Thiru Vi Ka Nagar,1.07,3,10,0,1,Deepavali,residential,6
2017-10-27,Thiru Vi Ka Nagar,0.908,4,10,0,0,,residential,6
2017-10-28,Thiru Vi Ka Nagar,1.017,5,10,1,0,,residential,6
2017-10-29,Thiru Vi Ka Nagar,1.092,6,10,1,0,,residential,6
2017-10-30,Thiru Vi Ka Nagar,0.997,0,10,0,0,,residential,6
2017-10-31,Thiru Vi Ka Nagar,1.008,1,10,0,0,,residential,6
2017-11-01,Thiru Vi Ka Nagar,0.951,2,11,0,0,,residential,6
2017-11-02,Thiru Vi Ka Nagar,0.952,3,11,0,0,,residential,6
2017-11-03,Thiru Vi Ka Nagar,0.972,4,11,0,0,,residential,6
2017-11-04,Thiru Vi Ka Nagar,0.965,5,11,1,0,,residential,6
2017-11-05,Thiru Vi Ka Nagar,1.055,6,11,1,0,,residential,6
2017-11-06,Thiru Vi Ka Nagar,1.0,0,11,0,0,,residential,6
2017-11-07,Thiru Vi Ka Nagar,0.996,1,11,0,0,,residential,6
2017-11-08,Thiru Vi Ka Nagar,0.981,2,11,0,0,,residential,6
2017-11-09,Thiru Vi Ka Nagar,0.921,3,11,0,0,,residential,6
2017-11-10,Thiru Vi Ka Nagar,0.989,4,11,0,0,,residential,6
2017-11-11,Thiru Vi Ka Nagar,1.041,5,11,1,0,,residential,6
2017-11-12,Thiru Vi Ka Nagar,1.02,6,11,1,0,,residential,6
2017-11-13,Thiru Vi Ka Nagar,1.007,0,11,0,0,,residential,6
2017-11-14,Thiru Vi Ka Nagar,0.948,1,11,0,0,,residential,6
2017-11-15,Thiru Vi Ka Nagar,0.997,2,11,0,0,,residential,6
2017-11-16,Thiru Vi Ka Nagar,0.963,3,11,0,0,,residential,6
2017-11-17,Thiru Vi Ka Nagar,0.959,4,11,0,0,,residential,6
2017-11-18,Thiru Vi Ka Nagar,1.077,5,11,1,0,,residential,6
2017-11-19,Thiru Vi Ka Nagar,1.083,6,11,1,0,,residential,6
2017-11-20,Thiru Vi Ka Nagar,1.025,0,11,0,0,,residential,6
2017-11-21,Thiru Vi Ka Nagar,0.994,1,11,0,0,,residential,6
2017-11-22,Thiru Vi Ka Nagar,0.971,2,11,0,0,,residential,6
2017-11-23,Thiru Vi Ka Nagar,0.958,3,11,0,0,,residential,6
2017-11-24,Thiru Vi Ka Nagar,0.989,4,11,0,0,,residential,6
2017-11-25,Thiru Vi Ka Nagar,1.046,5,11,1,0,,residential,6
2017-11-26,Thiru Vi Ka Nagar,1.05,6,11,1,0,,residential,6
2017-11-27,Thiru Vi Ka Nagar,1.053,0,11,0,0,,residential,6
2017-11-28,Thiru Vi Ka Nagar,1.0,1,11,0,0,,residential,6
2017-11-29,Thiru Vi Ka Nagar,0.953,2,11,0,0,,residential,6
2017-11-30,Thiru Vi Ka Nagar,0.94,3,11,0,0,,residential,6
2017-12-01,Thiru Vi Ka Nagar,0.995,4,12,0,0,,residential,6
2017-12-02,Thiru Vi Ka Nagar,1.074,5,12,1,0,,residential,6
2017-12-03,Thiru Vi Ka Nagar,1.059,6,12,1,0,,residential,6
2017-12-04,Thiru Vi Ka Nagar,0.991,0,12,0,0,,residential,6
2017-12-05,Thiru Vi Ka Nagar,0.963,1,12,0,0,,residential,6
2017-12-06,Thiru Vi Ka Nagar,0.953,2,12,0,0,,residential,6
2017-12-07,Thiru Vi Ka Nagar,0.934,3,12,0,0,,residential,6
2017-12-08,Thiru Vi Ka Nagar,0.957,4,12,0,0,,residential,6
2017-12-09,Thiru Vi Ka Nagar,1.057,5,12,1,0,,residential,6
2017-12-10,Thiru Vi Ka Nagar,1.037,6,12,1,0,,residential,6
2017-12-11,Thiru Vi Ka Nagar,1.028,0,12,0,0,,residential,6
2017-12-12,Thiru Vi Ka Nagar,0.99,1,12,0,0,,residential,6
2017-12-13,Thiru Vi Ka Nagar,0.981,2,12,0,0,,residential,6
2017-12-14,Thiru Vi Ka Nagar,0.946,3,12,0,0,,residential,6
2017-12-15,Thiru Vi Ka Nagar,0.975,4,12,0,0,,residential,6
2017-12-16,Thiru Vi Ka Nagar,1.051,5,12,1,0,,residential,6
2017-12-17,Thiru Vi Ka Nagar,1.01,6,12,1,0,,residential,6
2017-12-18,Thiru Vi Ka Nagar,1.021,0,12,0,0,,residential,6
2017-12-19,Thiru Vi Ka Nagar,0.958,1,12,0,0,,residential,6
2017-12-20,Thiru Vi Ka Nagar,1.028,2,12,0,0,,residential,6
2017-12-21,Thiru Vi Ka Nagar,0.995,3,12,0,0,,residential,6
2017-12-22,Thiru Vi Ka Nagar,0.974,4,12,0,0,,residential,6
2017-12-23,Thiru Vi Ka Nagar,1.057,5,12,1,0,,residential,6
2017-12-24,Thiru Vi Ka Nagar,1.133,6,12,1,1,Christmas,residential,6
2017-12-25,Thiru Vi Ka Nagar,1.117,0,12,0,1,Christmas,residential,6
2017-12-26,Thiru Vi Ka Nagar,0.971,1,12,0,1,Christmas,residential,6
2017-12-27,Thiru Vi Ka Nagar,0.928,2,12,0,0,,residential,6
2017-12-28,Thiru Vi Ka Nagar,0.952,3,12,0,0,,residential,6
2017-12-29,Thiru Vi Ka Nagar,0.893,4,12,0,0,,residential,6
2017-12-30,Thiru Vi Ka Nagar,1.135,5,12,1,1,New Year,residential,6
2017-12-31,Thiru Vi Ka Nagar,1.249,6,12,1,1,New Year,residential,6
2018-01-01,Thiru Vi Ka Nagar,0.995,0,1,0,0,,residential,6
2018-01-02,Thiru Vi Ka Nagar,0.934,1,1,0,0,,residential,6
2018-01-03,Thiru Vi Ka Nagar,0.944,2,1,0,0,,residential,6
2018-01-04,Thiru Vi Ka Nagar,1.003,3,1,0,0,,residential,6
2018-01-05,Thiru Vi Ka Nagar,0.972,4,1,0,0,,residential,6
2018-01-06,Thiru Vi Ka Nagar,1.031,5,1,1,0,,residential,6
2018-01-07,Thiru Vi Ka Nagar,1.047,6,1,1,0,,residential,6
2018-01-08,Thiru Vi Ka Nagar,1.0,0,1,0,0,,residential,6
2018-01-09,Thiru Vi Ka Nagar,0.931,1,1,0,0,,residential,6
2018-01-10,Thiru Vi Ka Nagar,0.931,2,1,0,0,,residential,6
2018-01-11,Thiru Vi Ka Nagar,0.982,3,1,0,0,,residential,6
2018-01-12,Thiru Vi Ka Nagar,1.036,4,1,0,1,Pongal,residential,6
2018-01-13,Thiru Vi Ka Nagar,1.217,5,1,1,1,Pongal,residential,6
2018-01-14,Thiru Vi Ka Nagar,1.362,6,1,1,1,Pongal,residential,6
2018-01-15,Thiru Vi Ka Nagar,1.206,0,1,0,1,Pongal,residential,6
2018-01-16,Thiru Vi Ka Nagar,0.987,1,1,0,1,Pongal,residential,6
2018-01-17,Thiru Vi Ka Nagar,0.952,2,1,0,0,,residential,6
2018-01-18,Thiru Vi Ka Nagar,0.978,3,1,0,0,,residential,6
2018-01-19,Thiru Vi Ka Nagar,0.966,4,1,0,0,,residential,6
2018-01-20,Thiru Vi Ka Nagar,1.119,5,1,1,0,,residential,6
2018-01-21,Thiru Vi Ka Nagar,1.088,6,1,1,0,,residential,6
2018-01-22,Thiru Vi Ka Nagar,1.045,0,1,0,0,,residential,6
2018-01-23,Thiru Vi Ka Nagar,1.034,1,1,0,0,,residential,6
2018-01-24,Thiru Vi Ka Nagar,0.975,2,1,0,0,,residential,6
2018-01-25,Thiru Vi Ka Nagar,0.958,3,1,0,0,,residential,6
2018-01-26,Thiru Vi Ka Nagar,1.079,4,1,0,1,Republic Day,residential,6
2018-01-27,Thiru Vi Ka Nagar,1.031,5,1,1,0,,residential,6
2018-01-28,Thiru Vi Ka Nagar,1.052,6,1,1,0,,residential,6
2018-01-29,Thiru Vi Ka Nagar,0.982,0,1,0,0,,residential,6
2018-01-30,Thiru Vi Ka Nagar,0.965,1,1,0,0,,residential,6
2018-01-31,Thiru Vi Ka Nagar,0.935,2,1,0,0,,residential,6
2018-02-01,Thiru Vi Ka Nagar,0.934,3,2,0,0,,residential,6
2018-02-02,Thiru Vi Ka Nagar,0.965,4,2,0,0,,residential,6
2018-02-03,Thiru Vi Ka Nagar,1.044,5,2,1,0,,residential,6
2018-02-04,Thiru Vi Ka Nagar,0.988,6,2,1,0,,residential,6
2018-02-05,Thiru Vi Ka Nagar,0.957,0,2,0,0,,residential,6
2018-02-06,Thiru Vi Ka Nagar,0.921,1,2,0,0,,residential,6
2018-02-07,Thiru Vi Ka Nagar,0.928,2,2,0,0,,residential,6
2018-02-08,Thiru Vi Ka Nagar,0.965,3,2,0,0,,residential,6
2018-02-09,Thiru Vi Ka Nagar,0.96,4,2,0,0,,residential,6
2018-02-10,Thiru Vi Ka Nagar,1.082,5,2,1,0,,residential,6
2018-02-11,Thiru Vi Ka Nagar,1.072,6,2,1,0,,residential,6
2018-02-12,Thiru Vi Ka Nagar,1.033,0,2,0,0,,residential,6
2018-02-13,Thiru Vi Ka Nagar,0.971,1,2,0,0,,residential,6
2018-02-14,Thiru Vi Ka Nagar,0.959,2,2,0,0,,residential,6
2018-02-15,Thiru Vi Ka Nagar,0.985,3,2,0,0,,residential,6
2018-02-16,Thiru Vi Ka Nagar,0.98,4,2,0,0,,residential,6
2018-02-17,Thiru Vi Ka Nagar,1.061,5,2,1,0,,residential,6
2018-02-18,Thiru Vi Ka Nagar,1.089,6,2,1,0,,residential,6
2018-02-19,Thiru Vi Ka Nagar,0.931,0,2,0,0,,residential,6
2018-02-20,Thiru Vi Ka Nagar,0.945,1,2,0,0,,residential,6
2018-02-21,Thiru Vi Ka Nagar,0.945,2,2,0,0,,residential,6
2018-02-22,Thiru Vi Ka Nagar,0.986,3,2,0,0,,residential,6
2018-02-23,Thiru Vi Ka Nagar,0.998,4,2,0,0,,residential,6
2018-02-24,Thiru Vi Ka Nagar,1.003,5,2,1,0,,residential,6
2018-02-25,Thiru Vi Ka Nagar,1.093,6,2,1,0,,residential,6
2018-02-26,Thiru Vi Ka Nagar,0.966,0,2,0,0,,residential,6
2018-02-27,Thiru Vi Ka Nagar,0.921,1,2,0,0,,residential,6
2018-02-28,Thiru Vi Ka Nagar,0.947,2,2,0,0,,residential,6
2018-03-01,Thiru Vi Ka Nagar,0.992,3,3,0,0,,residential,6
2018-03-02,Thiru Vi Ka Nagar,0.954,4,3,0,0,,residential,6
2018-03-03,Thiru Vi Ka Nagar,1.123,5,3,1,0,,residential,6
2018-03-04,Thiru Vi Ka Nagar,1.124,6,3,1,0,,residential,6
2018-03-05,Thiru Vi Ka Nagar,1.084,0,3,0,0,,residential,6
2018-03-06,Thiru Vi Ka Nagar,0.988,1,3,0,0,,residential,6
2018-03-07,Thiru Vi Ka Nagar,1.0,2,3,0,0,,residential,6
2018-03-08,Thiru Vi Ka Nagar,1.0,3,3,0,0,,residential,6
2018-03-09,Thiru Vi Ka Nagar,1.052,4,3,0,0,,residential,6
2018-03-10,Thiru Vi Ka Nagar,1.008,5,3,1,0,,residential,6
2018-03-11,Thiru Vi Ka Nagar,1.07,6,3,1,0,,residential,6
2018-03-12,Thiru Vi Ka Nagar,1.051,0,3,0,0,,residential,6
2018-03-13,Thiru Vi Ka Nagar,0.968,1,3,0,0,,residential,6
2018-03-14,Thiru Vi Ka Nagar,0.993,2,3,0,0,,residential,6
2018-03-15,Thiru Vi Ka Nagar,0.997,3,3,0,0,,residential,6
2018-03-16,Thiru Vi Ka Nagar,0.981,4,3,0,0,,residential,6
2018-03-17,Thiru Vi Ka Nagar,1.103,5,3,1,0,,residential,6
2018-03-18,Thiru Vi Ka Nagar,1.122,6,3,1,0,,residential,6
2018-03-19,Thiru Vi Ka Nagar,1.044,0,3,0,0,,residential,6
